"","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor"
"Hsa.37654",6.30098868065133,6.81104627059363,6.09766176522416,6.42472437249094,6.30390150771394,5.99337123043823,6.38840898950859,5.36873455981539,7.27742539664308,6.28060316175924,6.3730840484313,5.70529125011701,5.59301153517253,6.48351415513516,5.93118358086245,5.81006988473732,6.32321896196075,6.0634716286479,6.00113029843564,6.95609600873543,6.3684135222273,6.35885676399925,6.68730681941598,6.53994174733655,5.20769137199002,7.120548937076,7.03343543544753,6.88660521217069,6.6855852800039,5.41531379545875,6.6855852800039,6.17194994570556,6.76437509411555,5.7341239459011,6.236180887522,6.40346565155308,5.80530493906326,5.7341239459011,6.39340844993093,6.31181129262761,6.15356347221931,6.55221293522457,6.22892417401888,5.65110725852635,6.51070164733263,5.93828958660751,6.68730681941598,5.45834178195939,6.59400909465311,5.78724118136323,6.60046448240133,6.01646684479688,6.61510156953631,5.74520696549324,6.07363022521618,6.0354394463695,6.46650082265537,6.1567665130628,6.42472437249094,6.81721062271158,6.1117111859523,6.56081601452261
"Hsa.2206",6.79748791093015,5.94563262138746,6.50557083927657,6.26317983147183,6.82708757768424,5.8811238309594,6.9320432588908,6.36616425658172,6.78112277054262,6.8038998716146,7.47266987873034,7.1239444878655,7.2719283383554,7.30463026836501,5.45197680016857,7.26274957148925,6.6270890226738,6.79993332738963,7.16700207167341,6.01975571108484,7.3004691787845,6.66817358093737,6.19053521235496,6.40346565155308,6.53745389268641,6.45317768669476,5.76460196290927,6.36616425658172,6.67310044922011,6.19352059138491,5.61760846635819,5.03505625477912,6.64377009088866,5.67230214643302,6.89493703785345,6.19938738679991,6.87794012595488,6.75401895208599,6.65435884924966,6.82135841772567,6.13848486244786,6.71407486622471,6.81104627059363,6.06728688717181,6.38840898950859,6.2493229948107,7.0037871894467,7.21706650836387,6.30390150771394,5.97014115368847,6.203106408601,7.56113270564781,6.01646684479688,7.13289022745517,7.30463026836501,6.22892417401888,6.6132084323406,6.95230538141068,4.73675324640639,5.73975230534842,6.12216169275784,5.51072716626611
"Hsa.39777",6.8722032125396,7.38758100730764,6.33590319615421,6.45049557042353,6.72384477510554,6.62504654765227,7.57266966900694,4.73675324640639,7.1239444878655,6.88448763585139,5.51621853541855,7.17819416871007,5.70064107281375,5.9122712646042,6.60219717902569,5.93501862875893,6.07363022521618,6.26862575593967,5.20769137199002,6.42202948870674,5.80530493906326,5.63475719323473,6.24345656613107,7.46380384117397,6.09766176522416,6.28356635844671,6.1963697124893,6.95029155080013,7.43774670377147,6.69211487938634,5.94183707799381,6.61510156953631,6.84610301551637,6.18174058297988,6.7852868710674,6.83606053851222,6.51288443525305,6.4617434716344,7.00744872066688,6.43175504292395,5.61293268696607,7.05038408240704,6.62118220786369,6.39071538589708,6.11460547500778,6.39865543835945,6.71630946575771,6.07091556074218,6.6464019279812,6.34827126177141,7.16196405297546,5.02027564189817,6.51070164733263,5.84258555176721,6.0421535941829,6.16320978517653,6.65850174351407,5.96377614544632,5.61293268696607,6.4715126480455,6.28689306847398,6.94502653386115
"Hsa.2347",6.12872777169662,6.57537089311003,6.71630946575771,7.48908139182823,7.44722190175567,5.93118358086245,7.25793981204095,6.25229307600454,6.26317983147183,6.93372301268118,7.10472386540282,7.3748529847482,6.52392106755762,6.28689306847398,6.02566827194089,6.24623030786044,6.3283564324253,6.70965750711057,6.8722032125396,6.69211487938634,6.73928846912916,6.2782246167892,6.25789876373848,7.12892229809301,6.73733785453233,7.25494782965,5.4846423146874,6.86649125599987,7.151988731868,7.49936499430363,4.88967764453907,6.41223519479804,6.52575064196871,7.17627933514881,5.89072909723451,6.27110151815096,6.37895065213749,5.93118358086245,6.4742633189972,6.2493229948107,6.27555682358284,5.97014115368847,6.53247281684287,6.31467898589526,5.89869597286947,5.68038788310682,6.7416279051216,6.1117111859523,5.5638961800014,6.32321896196075,6.07720164299341,6.40981519582048,6.30647628612222,6.01270923383631,6.71805664044403,6.58876298651199,6.51288443525305,5.15642401958842,6.60448507853342,5.7168935671588,5.69116040330876,6.70138584084459
"Hsa.2528",5.8811238309594,5.69570201993345,6.26862575593967,6.23280927643156,6.76437509411555,5.36089096777204,5.10020451014192,5.42911917954053,5.16551001804135,6.93987111702877,6.29529347423761,5.68579097871613,6.57265011187985,6.42472437249094,6.10330473142175,7.50856538882475,5.15642401958842,6.00876474486344,6.09434846096989,6.41450111551048,6.94812227105418,6.17819738207909,5.55439575328334,6.81921904295317,6.53005764916995,5.97730947148285,5.73975230534842,7.3004691787845,6.18827137559919,5.70529125011701,5.07402748629195,6.33865156851543,6.05620241568847,5.81999362000259,6.57265011187985,6.52764095369474,6.65642486327778,6.93372301268118,7.37300122983461,6.65034996927735,6.05963927661887,7.08882755449499,6.5841672480215,6.47642088729555,5.45197680016857,6.49886078483903,7.33841866359195,6.36324739560849,5.67230214643302,5.21739959623397,6.36324739560849,6.85221837987376,5.8811238309594,6.70760405102568,6.63727227305324,5.16551001804135,5.22698079889238,6.90069544247416,5.64027292906337,5.98413727056708,5.53690518652966,5.59886174367294
"Hsa.39731",6.93987111702877,6.83012158180312,6.74344243432997,7.69304735978489,7.23630126682709,7.30234558687733,6.62318294775956,6.24623030786044,7.59190594453334,7.87984803064928,6.6795323125432,5.6765395006121,6.33363436530585,7.50507263726321,6.93372301268118,6.8038998716146,6.68357195378709,6.82852143821464,5.93118358086245,7.45804007973504,7.4489848523407,7.18886159085815,7.20766933344598,6.78112277054262,7.13289022745517,7.37646572136794,7.40903500920883,7.23630126682709,6.56624803807816,5.7690635926758,7.49742822890634,7.25307430340196,6.50390778710005,6.51070164733263,6.61510156953631,6.76021235999267,6.4715126480455,6.67724906527996,6.89841122259923,7.03511480452612,6.61510156953631,7.26449405656716,7.2152026125829,6.60683620454087,6.31181129262761,6.00113029843564,7.41446019669772,6.14130950386206,6.65850174351407,5.36089096777204,6.45758211281989,7.41058538724276,7.11337081791857,5.79571081760729,7.00003817564896,5.75500815261766,6.29801081621927,6.85427119923587,6.83433851352497,7.30234558687733,6.53994174733655,6.49117036941596
"Hsa.38171",8.75673816111955,5.75892380981809,5.66182865728572,5.53690518652966,3.21379879807638,5.81478193995767,5.52280803693724,5.4846423146874,5.78318202712207,7.88249612993403,5.30561167308161,6.80600384062532,4.16949833498449,8.19210823952694,5.27078813640652,7.34403097184644,7.59390310659151,9.15672248274213,5.55964969616773,6.06728688717181,5.22698079889238,4.55458885167764,8.68982555438327,5.66182865728572,5.7341239459011,6.26569216760866,5.90800708866635,6.21715565209095,5.58066583630945,3.75784913816682,6.29529347423761,8.18813495366692,5.69116040330876,7.00557746662435,8.08680396502398,7.6110105143058,7.80753358578332,8.93415453830003,8.300060972939,4.58392470570728,7.1584256395157,7.61979281399858,5.38435624218855,7.04311727002165,6.38364576975752,4.3887783718767,4.9704009603118,7.03689854531587,5.71043318845981,7.4522771155263,6.11460547500778,7.9963604979129,8.48828201751842,7.9904324876954,4.9250729427618,9.8874943167711,7.45975682298245,6.4855644625207,6.86232540057892,8.3424367484078,7.00557746662435,6.19352059138491
"Hsa.26979",5.00628354388069,5.04561347802125,6.12872777169662,6.00113029843564,6.50829318136851,5.08677828843043,4.76256314455383,4.87210588084696,6.08513403519037,5.75500815261766,6.1567665130628,5.90297605145885,6.55657280164537,5.66182865728572,6.20876770245955,7.01031423378093,5.36873455981539,5.07402748629195,5.5757466121001,6.04551131700017,6.77418129378246,5.87728908179219,5.03505625477912,5.45834178195939,6.15356347221931,5.57100147111998,5.4365100624859,6.33363436530585,5.46515296213345,4.78603981537424,4.87210588084696,4.61356016890431,5.59886174367294,5.78724118136323,5.20769137199002,5.7341239459011,5.89072909723451,5.4365100624859,6.45049557042353,6.48743033270996,5.34037849207118,6.70760405102568,6.22013644739608,5.53690518652966,5.16551001804135,5.8811238309594,6.60683620454087,6.48351415513516,5.84684914559147,4.55458885167764,6.26317983147183,6.22610760118015,5.4846423146874,6.1567665130628,6.20876770245955,4.69441293478767,4.9704009603118,6.56081601452261,5.5638961800014,5.92034324990329,5.77845447707715,6.3730840484313
"Hsa.3280",6.8038998716146,6.21715565209095,6.07363022521618,5.73054792760087,6.01975571108484,7.17819416871007,5.97730947148285,5.34037849207118,6.19053521235496,5.55964969616773,6.35885676399925,5.67230214643302,5.98853810121617,8.03877918991735,7.71118180323444,6.82472885153794,7.29141878454422,7.85362346779022,7.34403097184644,7.57796233892599,7.81968157315516,7.2719283383554,6.7416279051216,6.76220948477613,6.4855644625207,6.88448763585139,5.38435624218855,7.95165509547155,6.44066291008615,4.95457907670829,6.80834352744103,6.27555682358284,6.16828552547546,5.6060457553882,5.87326945834585,6.91429832188623,7.18539820710875,6.84610301551637,6.80600384062532,7.34043879646516,6.79993332738963,8.27751538725796,7.40573851565592,7.28632523642515,6.69363982965955,7.3365929396831,6.49886078483903,6.50390778710005,7.36053986165181,7.37827947118533,7.62863015377772,7.55353516097777,7.83070840185822,6.07720164299341,8.1318942905133,7.72247483856343,7.15359779320856,8.15074145633255,7.65716283241571,7.83893245706458,7.49742822890634,7.91159881101647
"Hsa.3316",8.76095221916488,7.96042893949605,7.43499672284417,7.63556951693155,7.01445788436849,8.9164617158108,7.89146720636648,4.69441293478767,8.93885204396477,7.87123854432406,8.2224015108683,7.99463629050958,7.13628500820361,7.93803057382264,8.8721719280688,7.85908586250163,7.1943581243791,8.47047585673901,6.70760405102568,8.24673676815475,8.37342299364697,8.02725413131863,8.4086290084192,7.39882918244463,7.65879079440816,8.55919141783097,9.36612793797704,9.05022300446326,7.93257005885797,7.57079219873775,8.88519252770554,7.82346791595661,9.25056814815875,8.35239518158685,7.88821001888052,9.16327228706807,8.90812285598922,8.30696350546497,8.88817073078957,9.24696886829847,7.85210055603166,9.07110592666163,8.60860299921757,7.49297217286007,9.01129354427635,8.88232059583431,7.77717257762002,8.38863257434493,8.78331829101682,7.60224148767594,9.7632458377651,8.20210328035156,9.0080607850899,8.31607273192799,8.1338216892454,8.28597861490462,8.25783186770595,7.5749181925535,6.89684799601188,7.54566701247717,8.36402236491129,8.92877528147159
"Hsa.8576",3.75784913816682,6.27110151815096,7.08066282053345,5.95710204156229,5.75500815261766,6.03889067658881,6.41223519479804,6.4348380393666,6.40981519582048,6.91046188362778,4.43619838519972,6.2782246167892,6.63954727250441,5.81006988473732,6.33060755148881,5.34759708116969,6.02263270045399,4.9250729427618,6.4389125527012,5.59886174367294,3.50406674396194,6.37895065213749,4.61356016890431,6.32321896196075,5.30561167308161,4.71145938060222,5.26148835243812,5.80530493906326,5.70529125011701,6.19053521235496,6.48743033270996,6.01975571108484,4.9704009603118,6.11460547500778,6.1478285872603,4.80475140177378,4.66385876585794,4.90814658956484,5.29645148642402,5.31522261935422,5.53690518652966,5.46515296213345,5.24025276909215,3.21379879807638,4.73675324640639,5.45197680016857,5.69116040330876,6.49323049675618,5.41531379545875,4.3887783718767,6.1117111859523,5.4846423146874,6.11837848273163,6.11460547500778,6.12872777169662,4.84834428793017,4.94142441049213,6.57770169843656,5.61760846635819,5.50456401200159,5.70064107281375,5.7500229261774
"Hsa.23805",6.68357195378709,5.49875529016106,6.27555682358284,6.50122081866598,6.66817358093737,5.65110725852635,5.54858080744201,6.53994174733655,4.76256314455383,5.89072909723451,6.72809167114244,6.08118016472388,6.16828552547546,6.13156824339144,7.00003817564896,7.57796233892599,6.83214888113276,6.4715126480455,5.82803203746355,6.54513637220458,7.06835702961741,6.19938738679991,5.71043318845981,6.70362007337034,7.08066282053345,5.63475719323473,5.54858080744201,7.60426625765133,6.81322675885911,5.81999362000259,5.17624554952887,5.64027292906337,6.03204750490678,6.19938738679991,6.28356635844671,7.02170896313682,6.56845387229561,6.55015345201039,7.34218652828115,6.617203199295,6.19352059138491,7.32976017727824,7.03002809074418,6.45317768669476,5.62774802827675,6.49323049675618,7.4508068346476,7.1239444878655,7.30234558687733,6.02566827194089,7.42323115031423,6.95448527082793,6.58190760019185,7.42549612276842,6.87051586251114,5.52940788295598,5.25266543245025,6.66817358093737,6.0634716286479,5.65690228017595,5.97014115368847,6.4617434716344
"Hsa.37715",9.31907114597192,7.86953812524806,7.90284091107638,8.31607273192799,7.68427354364604,9.3114586557726,7.70000782945898,5.64533070802192,7.94666295209799,7.93619623005156,8.78066464095022,7.00557746662435,7.28259225494439,7.85559894395022,9.6202671320251,8.48122197774328,8.93885204396477,7.82729352672264,7.58477100127118,9.94446765983098,9.15357082678574,9.30003070352987,8.3114787983086,9.69116378110629,8.16355635245317,7.69684192275316,7.13289022745517,8.4791139701671,8.11889587270459,8.12564510303901,8.90812285598922,7.66078033403255,6.76220948477613,7.07019540423483,3.90884389179412,8.38408602527888,8.55680330216758,7.47266987873034,8.17761886032181,8.45113265900118,9.41561877317587,10.6538385612343,6.4742633189972,8.64709570513092,9.15979688945026,8.01494914201832,6.39340844993093,6.82135841772567,8.83651108440905,8.24673676815475,8.62534827152322,8.4200199633591,8.44709789444588,5.62774802827675,9.44291374029099,7.5749181925535,8.9953404464243,8.4284520310681,9.5294595223707,7.96241001999717,8.1073681175557,8.65434036873751
"Hsa.43862",6.4389125527012,6.74344243432997,8.60122803605612,6.84786964709551,7.32218839641562,6.7304690415146,6.98006216490533,7.00744872066688,6.33865156851543,8.51888218202587,6.56845387229561,6.57770169843656,6.99148344440375,6.4855644625207,6.16320978517653,6.23280927643156,4.43619838519972,6.10330473142175,5.89423102363705,6.45958762011357,5.4846423146874,6.65850174351407,7.24137429239333,7.67191195781061,7.73935380719755,7.52537682919254,8.42607669423588,7.42323115031423,7.45563479274492,7.16861551061891,7.02818769668467,8.08384472662464,6.63146576535696,7.03155492178402,6.72000920153254,6.2493229948107,6.38840898950859,6.27110151815096,6.93600525592417,7.36720194763447,6.75604619136049,6.98997399784517,7.41806750152327,6.84997707118665,6.27555682358284,7.13443128874081,7.90284091107638,7.60224148767594,5.80007741490504,5.59301153517253,6.17819738207909,4.9250729427618,6.317800625978,5.51621853541855,4.00357322233002,7.11510239916352,6.1567665130628,6.39559908758105,6.76627027855178,5.82803203746355,5.46515296213345,6.63523481069751
"Hsa.31179",5.97014115368847,6.03204750490678,6.46885129866958,5.84684914559147,5.99337123043823,5.84258555176721,6.10330473142175,5.79571081760729,6.64377009088866,6.75154189952601,5.40739661338533,5.73054792760087,4.24462930678977,5.5638961800014,5.88566882382917,5.7500229261774,5.21739959623397,6.28689306847398,4.90814658956484,5.37678217217894,6.0354394463695,4.98639625424684,6.39340844993093,6.56624803807816,5.21739959623397,6.71805664044403,7.02387594745967,6.66589060507166,5.20769137199002,5.42269961309828,5.89423102363705,6.05963927661887,5.67230214643302,5.52280803693724,5.4846423146874,5.71043318845981,5.22698079889238,6.0634716286479,5.94183707799381,5.89072909723451,4.87210588084696,6.05963927661887,6.52764095369474,4.55458885167764,5.66182865728572,4.88967764453907,6.60924070875939,4.71145938060222,5.58730691337434,4.43619838519972,6.05267672430358,5.31522261935422,5.41531379545875,5.08677828843043,6.34371441686151,5.08677828843043,3.90884389179412,5.95710204156229,6.00876474486344,6.4742633189972,5.52940788295598,5.22698079889238
"Hsa.358",6.98576850152538,7.56498288559984,7.49936499430363,7.29878098246659,6.89841122259923,7.24137429239333,7.21706650836387,6.8418595266423,7.25793981204095,7.11882723293077,6.74344243432997,5.66618390749551,5.85568835444174,7.00892555011638,7.17226296088871,6.4348380393666,6.64144580737545,6.95029155080013,6.08513403519037,6.72593681268635,6.53994174733655,6.73928846912916,7.4617210314437,7.65368069043887,7.12527013962954,7.53604537782571,7.50079434457537,7.61616344125671,6.88257008453629,6.57770169843656,7.50079434457537,7.02387594745967,7.34584731309043,6.59400909465311,6.49323049675618,6.90274854166153,6.44802968847203,7.01445788436849,7.29141878454422,6.8038998716146,6.7895189208343,7.14896525668593,7.120548937076,6.64377009088866,6.81921904295317,6.23280927643156,7.48746534336395,6.10088611358262,6.60924070875939,6.3730840484313,7.04667165192258,6.86065648531372,6.74344243432997,6.39340844993093,6.9875977671997,6.00113029843564,6.49886078483903,7.03511480452612,6.55461855682908,6.45958762011357,6.3609277723364,6.85221837987376
"Hsa.6904",5.40739661338533,5.03505625477912,6.63727227305324,5.81999362000259,5.36873455981539,5.17624554952887,5.78318202712207,7.06392039281715,7.27046413659757,6.317800625978,4.3887783718767,7.20255990867039,6.15071689283892,7.24618126141571,5.41531379545875,6.92977954625836,5.97730947148285,5.28804295153086,6.01975571108484,4.76256314455383,5.26148835243812,6.54513637220458,5.08677828843043,6.34111345947187,5.90297605145885,5.75892380981809,5.95269804223509,6.41705215645242,5.69116040330876,5.78724118136323,6.8229891289941,6.15071689283892,4.69441293478767,6.8722032125396,5.78318202712207,4.09589720421569,4.61356016890431,4.00357322233002,5.53690518652966,5.00628354388069,5.07402748629195,6.30931938313269,3.90884389179412,5.38435624218855,4.87210588084696,6.19053521235496,5.81006988473732,5.07402748629195,5.18831923988673,5.51621853541855,4.84834428793017,7.0532777862782,5.42269961309828,5.38435624218855,5.4846423146874,5.82340011458538,6.9842475469948,6.22610760118015,6.23280927643156,5.82340011458538,4.55458885167764,5.68579097871613
"Hsa.41002",7.13628500820361,6.59400909465311,5.61760846635819,6.32321896196075,5.84258555176721,7.83893245706458,6.52764095369474,6.63146576535696,6.87389255932379,6.203106408601,6.07091556074218,5.75892380981809,5.14573004016916,6.2782246167892,7.62467048309431,6.75154189952601,6.15071689283892,4.69441293478767,5.36873455981539,6.51288443525305,6.617203199295,6.71630946575771,5.52940788295598,6.15071689283892,6.21385209276436,6.20876770245955,7.59190594453334,7.47266987873034,6.05267672430358,4.87210588084696,6.6464019279812,5.95269804223509,6.74598111513232,4.76256314455383,5.31522261935422,7.1962046995949,6.85849242731844,6.13461511194836,6.56081601452261,6.33590319615421,5.54365053798355,7.77239226912233,7.06392039281715,6.23280927643156,6.20876770245955,6.73255806676885,6.29801081621927,6.64144580737545,7.12527013962954,6.7852868710674,7.96241001999717,6.28060316175924,6.88660521217069,6.38091765016813,7.01445788436849,6.59141979524679,5.90297605145885,5.6060457553882,5.28804295153086,6.43728359096565,6.02916074345149,6.22610760118015
"Hsa.36697",6.69519460819564,5.54858080744201,5.04561347802125,7.11694925465443,5.58066583630945,6.28689306847398,5.55964969616773,5.02027564189817,5.75500815261766,5.52940788295598,6.01975571108484,5.69116040330876,5.39180208251935,6.37584662129497,6.9681855359138,6.20876770245955,5.45197680016857,5.42269961309828,6.17471632435365,6.08118016472388,6.40981519582048,6.43175504292395,6.10577674186878,4.9704009603118,3.90884389179412,6.20611949463313,5.15642401958842,6.47876048784636,4.66385876585794,4.3887783718767,5.49131521727698,5.36873455981539,5.49131521727698,5.51072716626611,4.9250729427618,5.51621853541855,5.19730231515812,5.25266543245025,5.02027564189817,5.34037849207118,5.51621853541855,5.66618390749551,5.98413727056708,5.34037849207118,5.81478193995767,5.11169772621838,4.98639625424684,5.03505625477912,5.7341239459011,5.8811238309594,6.64144580737545,6.09766176522416,5.81999362000259,6.08832149567354,6.66364303026699,5.42911917954053,5.21739959623397,6.25482747270864,6.28955784835356,6.17819738207909,5.31522261935422,6.41951714436403
"Hsa.37811",5.06013108366943,6.60219717902569,4.76256314455383,6.41705215645242,5.13390950070375,5.4003065403982,5.73975230534842,6.00113029843564,6.3730840484313,6.46885129866958,5.25266543245025,7.03343543544753,5.83834592313751,4.69441293478767,6.18495530383616,5.08677828843043,5.87326945834585,5.5757466121001,5.95710204156229,5.6060457553882,5.72191062806539,5.79571081760729,5.22698079889238,6.81322675885911,4.88967764453907,7.48908139182823,6.203106408601,5.82803203746355,6.55221293522457,5.65690228017595,4.82707323187985,6.62318294775956,6.73928846912916,5.25266543245025,5.41531379545875,5.64027292906337,5.15642401958842,4.71145938060222,5.88566882382917,5.36089096777204,5.97730947148285,5.72602693750657,5.14573004016916,5.55439575328334,6.45049557042353,5.46515296213345,5.00628354388069,4.80475140177378,5.79111666442429,5.03505625477912,6.77065004050575,5.70064107281375,6.464046354346,5.45197680016857,5.04561347802125,5.7168935671588,5.17624554952887,6.42202948870674,5.06013108366943,5.12269943416215,5.64027292906337,5.98413727056708
"Hsa.37147",7.2809368627886,6.88660521217069,6.02566827194089,6.95609600873543,7.12727714131985,7.03689854531587,7.01807092420635,4.90814658956484,7.78093234172856,6.95230538141068,7.28632523642515,5.65690228017595,5.79571081760729,7.59012219314714,6.15356347221931,5.89072909723451,6.45049557042353,6.6855852800039,6.60448507853342,6.87389255932379,7.11694925465443,7.10472386540282,8.2491386911477,7.67008396842873,8.7057889936213,6.59826626140447,7.10079118315245,7.20945336562895,6.67724906527996,5.94183707799381,6.65435884924966,6.2782246167892,6.52392106755762,5.38435624218855,5.94563262138746,6.12540847080951,5.17624554952887,6.31467898589526,6.60219717902569,6.20876770245955,6.47642088729555,5.65690228017595,5.71043318845981,5.72191062806539,6.53745389268641,5.02027564189817,6.60046448240133,5.10020451014192,6.70362007337034,5.86852188939332,6.99476036364433,6.88894941761432,6.6132084323406,6.30390150771394,7.2881010171657,6.75154189952601,6.92213645058634,6.17819738207909,5.85156368117235,6.26064490353202,6.60219717902569,6.37057773475727
"Hsa.2683",6.94812227105418,6.45758211281989,7.52396784663007,6.47876048784636,7.67672715982709,6.85427119923587,5.96377614544632,5.21739959623397,5.87728908179219,7.43774670377147,7.74797637497867,6.98006216490533,7.13838741926516,7.2719283383554,6.03889067658881,7.11096229740838,6.07720164299341,7.07019540423483,7.03511480452612,7.24771011304925,7.0037871894467,6.67310044922011,7.46717559602855,4.84834428793017,7.65716283241571,6.5841672480215,6.1567665130628,7.9415114969473,6.3684135222273,6.90274854166153,6.11837848273163,6.6293707226015,7.63204301139246,7.13289022745517,6.19352059138491,6.78707684298232,6.40346565155308,6.33363436530585,6.39071538589708,6.51533613055085,6.66589060507166,6.13156824339144,6.02916074345149,5.97730947148285,6.32576242536486,6.33363436530585,6.79573804520377,6.13156824339144,6.36616425658172,6.56624803807816,6.73733785453233,6.94502653386115,7.11882723293077,4.58392470570728,7.46717559602855,6.42472437249094,6.92792894167384,7.11337081791857,6.13461511194836,5.71043318845981,6.00113029843564,6.7416279051216
"Hsa.1539",7.3944903547016,7.33841866359195,5.64533070802192,5.12269943416215,6.24345656613107,7.52728781255925,6.67724906527996,8.01132736394637,6.40346565155308,5.31522261935422,6.8038998716146,5.64533070802192,7.10079118315245,6.91046188362778,7.48015956200638,7.4856826106966,6.44326441566785,5.86076660515383,7.78093234172856,6.41223519479804,7.31692088447994,6.79132045968916,6.56081601452261,5.37678217217894,5.80530493906326,5.65690228017595,7.70743372543548,5.73975230534842,5.4365100624859,5.52940788295598,5.36089096777204,7.21150212201551,7.32365916257793,6.88894941761432,7.54566701247717,7.89505434745947,7.25154960171138,7.12527013962954,7.48746534336395,6.9320432588908,7.03511480452612,6.45758211281989,6.77418129378246,6.88448763585139,7.80429759250546,7.03002809074418,6.92619459170532,7.68765562135406,7.13289022745517,7.72815642083535,6.77255190366405,7.20255990867039,6.6855852800039,7.20087646248294,6.74942613501637,6.3609277723364,7.44533530530852,7.03343543544753,7.37646572136794,7.67853312657467,6.95230538141068,6.97419807215481
"Hsa.2467",7.37122439827648,6.02566827194089,6.9320432588908,6.71150378802537,7.69456795542224,6.203106408601,6.72384477510554,6.5962114018191,7.10297638959785,7.53604537782571,7.70000782945898,6.92213645058634,7.85017776184372,7.7920062188934,7.73762788929217,8.64709570513092,6.74772305844321,7.26449405656716,7.04311727002165,6.39865543835945,8.55466063808,6.76437509411555,6.53994174733655,6.71630946575771,7.39882918244463,6.17194994570556,6.2493229948107,7.17391565183632,6.67539481965529,6.68357195378709,5.90800708866635,6.84997707118665,7.14524191220973,6.13461511194836,6.93987111702877,6.98200728258884,7.4762274916345,6.87051586251114,7.52396784663007,7.39283673275913,6.59141979524679,7.45804007973504,7.6749052652996,6.47876048784636,7.13982032674212,6.41705215645242,7.18886159085815,7.67343446485762,6.92039127682273,6.8418595266423,7.19865732083532,8.34079195730457,7.48189445830194,8.31759277527039,7.64642980161285,5.4846423146874,6.75604619136049,7.68617291281762,4.71145938060222,4.9250729427618,6.87051586251114,6.87051586251114
"Hsa.21736",6.66817358093737,6.43175504292395,7.30463026836501,7.39693755557363,7.58135853702343,6.53994174733655,6.464046354346,6.50829318136851,5.98853810121617,6.96481223234533,8.2003172502999,6.4715126480455,6.62504654765227,7.40704293605993,5.75500815261766,7.02387594745967,6.14492462265694,7.66846413207031,6.52575064196871,7.37300122983461,7.17391565183632,6.22013644739608,7.29333962906319,7.06009969673868,6.89073694101642,6.79573804520377,6.26862575593967,7.40352887321853,6.36324739560849,7.26449405656716,6.27357003125953,6.07720164299341,7.55934871684427,6.58876298651199,6.62318294775956,6.44326441566785,6.53005764916995,6.46650082265537,6.73733785453233,6.16008936805264,6.38364576975752,6.50557083927657,6.8722032125396,5.62218410571531,6.21715565209095,5.89423102363705,6.24623030786044,6.4053967847972,4.84834428793017,5.98853810121617,7.06659789908265,7.04667165192258,5.38435624218855,6.96104073203051,6.76853865737294,6.45958762011357,5.5757466121001,6.64834946311211,4.69441293478767,6.05620241568847,6.6526345224719,6.59826626140447
"Hsa.2407",5.22698079889238,4.34603039476558,5.52280803693724,5.11169772621838,6.22610760118015,5.28804295153086,4.98639625424684,6.05620241568847,5.41531379545875,5.90297605145885,4.87210588084696,5.65110725852635,5.97408517399536,5.55439575328334,4.00357322233002,4.3887783718767,5.39180208251935,5.6060457553882,5.04561347802125,5.19730231515812,6.10088611358262,4.69441293478767,4.2959599630747,5.69116040330876,5.94883819265728,5.20769137199002,5.75500815261766,7.22732868773923,6.22013644739608,5.29645148642402,4.80475140177378,5.29645148642402,3.75784913816682,6.75604619136049,5.07402748629195,6.28689306847398,6.19938738679991,5.52940788295598,6.13848486244786,5.22698079889238,4.58392470570728,6.43728359096565,5.68579097871613,5.32312596510859,4.76256314455383,5.42911917954053,6.23280927643156,6.70362007337034,4.88967764453907,5.28804295153086,4.16949833498449,5.13390950070375,4.55458885167764,4.61356016890431,4.90814658956484,5.51621853541855,6.13156824339144,4.78603981537424,5.44375635411639,5.26148835243812,5.5638961800014,6.65850174351407
"Hsa.11632",6.15356347221931,6.97210709801877,5.81999362000259,5.55439575328334,5.72602693750657,5.9122712646042,5.59301153517253,6.05963927661887,5.58730691337434,5.68038788310682,6.2782246167892,5.69116040330876,5.84258555176721,5.13390950070375,5.86852188939332,5.93118358086245,4.00357322233002,5.81478193995767,6.39559908758105,5.75500815261766,6.3730840484313,5.30561167308161,6.54513637220458,5.45197680016857,5.77423018958294,5.16551001804135,6.40113551326553,5.28804295153086,5.75500815261766,5.37678217217894,5.35364201314384,6.1117111859523,6.36616425658172,5.77423018958294,5.70529125011701,5.62774802827675,5.24025276909215,5.06013108366943,6.07363022521618,5.96681893091429,5.06013108366943,4.24462930678977,4.09589720421569,6.30647628612222,3.50406674396194,4.82707323187985,6.12216169275784,4.90814658956484,5.36873455981539,6.6855852800039,5.40739661338533,5.58066583630945,4.2959599630747,5.41531379545875,5.72602693750657,4.66385876585794,4.61356016890431,5.51621853541855,5.77423018958294,6.45557646507926,4.71145938060222,5.57100147111998
